	0
ID=gene-Tb927.3.5190	1
ID=gene-Tb927.3.5200	1
ID=gene-Tb927.3.5240	1
ID=gene-Tb927.3.5280	1
ID=gene-Tb927.3.5290	1
ID=gene-Tb927.3.5300	1
ID=gene-Tb927.3.5310	1
ID=gene-Tb927.3.5320	1
ID=gene-Tb927.3.5330	1
ID=gene-Tb927.3.5350	1
ID=gene-Tb927.3.5360	1
ID=gene-Tb927.3.5370	1
ID=gene-Tb927.3.5380	1
ID=gene-Tb927.3.5400	1
ID=gene-Tb927.3.5410	1
ID=gene-Tb927.3.5420	1
ID=gene-Tb927.3.5440	1
ID=gene-Tb927.3.5450	1
ID=gene-Tb927.3.5460	1
ID=gene-Tb927.3.5500	1
ID=gene-Tb927.3.5510	1
ID=gene-Tb927.3.5520	1
ID=gene-Tb927.3.5530	1
ID=gene-Tb927.3.5560	1
ID=gene-Tb927.3.5570	1
ID=gene-Tb927.3.5590	1
ID=gene-Tb927.3.5620	1
ID=gene-Tb927.3.5640	1
ID=gene-Tb927.3.5650	1
ID=gene-Tb927.3.5670	1
ID=gene-Tb927.3.5680	1
ID=gene-Tb927.3.5760	1
ID=gene-Tb927.3.5770	1
ID=gene-Tb927.4.140	1
ID=gene-Tb927.4.200	1
ID=gene-Tb927.4.290	1
ID=gene-Tb927.4.300	1
ID=gene-Tb927.4.310	1
ID=gene-Tb927.4.320	1
ID=gene-Tb927.4.330	1
ID=gene-Tb927.4.340	1
ID=gene-Tb927.4.350	1
ID=gene-Tb927.4.370	1
ID=gene-Tb927.4.420	1
ID=gene-Tb927.4.430	1
ID=gene-Tb927.4.450	1
ID=gene-Tb927.4.470	1
ID=gene-Tb927.4.490	1
ID=gene-Tb927.4.500	1
ID=gene-Tb927.4.510	1
ID=gene-Tb927.4.520	1
ID=gene-Tb927.4.530	1
ID=gene-Tb927.4.540	1
ID=gene-Tb927.4.560	1
ID=gene-Tb927.4.570	1
ID=gene-Tb927.4.580	1
ID=gene-Tb927.4.590	1
ID=gene-Tb927.4.600	1
ID=gene-Tb927.4.610	1
ID=gene-Tb927.4.620	1
ID=gene-Tb927.4.640	1
ID=gene-Tb927.4.650	1
ID=gene-Tb927.4.660	1
ID=gene-Tb927.4.670	1
ID=gene-Tb927.4.690	1
ID=gene-Tb927.4.700	1
ID=gene-Tb927.4.710	1
ID=gene-Tb927.4.720	1
ID=gene-Tb927.4.740	1
ID=gene-Tb927.4.760	1
ID=gene-Tb927.4.770	1
ID=gene-Tb927.4.780	1
ID=gene-Tb927.4.790	1
ID=gene-Tb927.4.800	1
ID=gene-Tb927.4.820	1
ID=gene-Tb927.4.830	1
ID=gene-Tb927.4.840	1
ID=gene-Tb927.4.860	1
ID=gene-Tb927.4.870	1
ID=gene-Tb927.4.880	1
ID=gene-Tb927.4.890	1
ID=gene-Tb927.4.920	1
ID=gene-Tb927.4.950	1
ID=gene-Tb927.4.960	1
ID=gene-Tb927.4.970	1
ID=gene-Tb927.4.980	1
ID=gene-Tb927.4.990	1
ID=gene-Tb927.4.1000	1
ID=gene-Tb927.4.1030	1
ID=gene-Tb927.4.1050	1
ID=gene-Tb927.4.1060	1
ID=gene-Tb927.4.1080	1
ID=gene-Tb927.4.1090	1
ID=gene-Tb927.4.1110	1
ID=gene-Tb927.4.1120	1
ID=gene-Tb927.4.1130	1
ID=gene-Tb927.4.1150	1
ID=gene-Tb927.4.1160	1
ID=gene-Tb927.4.1170	1
ID=gene-Tb927.4.1180	1
ID=gene-Tb927.4.1190	1
ID=gene-Tb927.4.1210	1
ID=gene-Tb927.4.1213	1
ID=gene-Tb927.4.1220	1
ID=gene-Tb927.4.1240	1
ID=gene-Tb927.4.1250	1
ID=gene-Tb927.4.1260	1
ID=gene-Tb927.4.1270	1
ID=gene-Tb927.4.1280	1
ID=gene-Tb927.4.1290	1
ID=gene-Tb927.4.1300	1
ID=gene-Tb927.4.1310	1
ID=gene-Tb927.4.1320	1
ID=gene-Tb927.4.1330	1
ID=gene-Tb927.4.1340	1
ID=gene-Tb927.4.1360	1
ID=gene-Tb927.4.1390	1
ID=gene-Tb927.4.1400	1
ID=gene-Tb927.4.1410	1
ID=gene-Tb927.4.1430	1
ID=gene-Tb927.4.1440	1
ID=gene-Tb927.4.1450	1
ID=gene-Tb927.4.1460	1
ID=gene-Tb927.4.1480	1
ID=gene-Tb927.4.1490	1
ID=gene-Tb927.4.1500	1
ID=gene-Tb927.4.1510	1
ID=gene-Tb927.4.1540	1
ID=gene-Tb927.4.1550	1
ID=gene-Tb927.4.1560	1
ID=gene-Tb927.4.1570	1
ID=gene-Tb927.4.1580	1
ID=gene-Tb927.4.1590	1
ID=gene-Tb927.4.1600	1
ID=gene-Tb927.4.1610	1
ID=gene-Tb927.4.1630	1
ID=gene-Tb927.4.1640	1
ID=gene-Tb927.4.1650	1
ID=gene-Tb927.4.1660	1
ID=gene-Tb927.4.1670	1
ID=gene-Tb927.4.1690	1
ID=gene-Tb927.4.1700	1
ID=gene-Tb927.4.1720	1
ID=gene-Tb927.4.1740	1
ID=gene-Tb927.4.1750	1
ID=gene-Tb927.4.1760	1
ID=gene-Tb927.4.1770	1
ID=gene-Tb927.4.1780	1
ID=gene-Tb927.4.1790	1
ID=gene-Tb927.4.1800	1
ID=gene-Tb927.4.1810	1
ID=gene-Tb927.4.1820	1
ID=gene-Tb927.4.1840	1
ID=gene-Tb927.4.1850	1
ID=gene-Tb927.4.1860	1
ID=gene-Tb927.4.1880	1
ID=gene-Tb927.4.1890	1
ID=gene-Tb927.4.1910	1
ID=gene-Tb927.4.1920	1
ID=gene-Tb927.4.1930	1
ID=gene-Tb927.4.1940	1
ID=gene-Tb927.4.1950	1
ID=gene-Tb927.4.1970	1
ID=gene-Tb927.4.1980	1
ID=gene-Tb927.4.1990	1
ID=gene-Tb927.4.2000	1
ID=gene-Tb927.4.2010	1
ID=gene-Tb927.4.2030	1
ID=gene-Tb927.4.2050	1
ID=gene-Tb927.4.2060	1
ID=gene-Tb927.4.2070	1
ID=gene-Tb927.4.2090	1
ID=gene-Tb927.4.2100	1
ID=gene-Tb927.4.2120	1
ID=gene-Tb927.4.2130	1
ID=gene-Tb927.4.2140	1
ID=gene-Tb927.4.2170	1
ID=gene-Tb927.4.2180	1
ID=gene-Tb927.4.2190	1
ID=gene-Tb927.4.2200	1
ID=gene-Tb927.4.2220	1
ID=gene-Tb927.4.2240	1
ID=gene-Tb927.4.2250	1
ID=gene-Tb927.4.2290	1
ID=gene-Tb927.4.2300	1
ID=gene-Tb927.4.2320	1
ID=gene-Tb927.4.2330	1
ID=gene-Tb927.4.2340	1
ID=gene-Tb927.4.2350	1
ID=gene-Tb927.4.2360	1
ID=gene-Tb927.4.2380	1
ID=gene-Tb927.4.2390	1
ID=gene-Tb927.4.2400	1
ID=gene-Tb927.4.2410	1
ID=gene-Tb927.4.2430	1
ID=gene-Tb927.4.2440	1
ID=gene-Tb927.4.2450	1
ID=gene-Tb927.4.2460	1
ID=gene-Tb927.4.2470	1
ID=gene-Tb927.4.2480	1
ID=gene-Tb927.4.2490	1
ID=gene-Tb927.4.2500	1
ID=gene-Tb927.4.2510	1
ID=gene-Tb927.4.2540	1
ID=gene-Tb927.4.2550	1
ID=gene-Tb927.4.2560	1
ID=gene-Tb927.4.2570	1
ID=gene-Tb927.4.2590	1
ID=gene-Tb927.4.2600	1
ID=gene-Tb927.4.2610	1
ID=gene-Tb927.4.2630	1
ID=gene-Tb927.4.2640	1
ID=gene-Tb927.4.2650	1
ID=gene-Tb927.4.2670	1
ID=gene-Tb927.4.2690	1
ID=gene-Tb927.4.2700	1
ID=gene-Tb927.4.2720	1
ID=gene-Tb927.4.2730	1
ID=gene-Tb927.4.2750	1
ID=gene-Tb927.4.2760	1
ID=gene-Tb927.4.2770	1
ID=gene-Tb927.4.2780	1
ID=gene-Tb927.4.2790	1
ID=gene-Tb927.4.2800	1
ID=gene-Tb927.4.2810	1
ID=gene-Tb927.4.2820	1
ID=gene-Tb927.4.2830	1
ID=gene-Tb927.4.2840	1
ID=gene-Tb927.4.2850	1
ID=gene-Tb927.4.2860	1
ID=gene-Tb927.4.2870	1
ID=gene-Tb927.4.2880	1
ID=gene-Tb927.4.2890	1
ID=gene-Tb927.4.2900	1
ID=gene-Tb927.4.2910	1
ID=gene-Tb927.4.2920	1
ID=gene-Tb927.4.2930	1
ID=gene-Tb927.4.2940	1
ID=gene-Tb927.4.2960	1
ID=gene-Tb927.4.2970	1
ID=gene-Tb927.4.2980	1
ID=gene-Tb927.4.2990	1
ID=gene-Tb927.4.3000	1
ID=gene-Tb927.4.3010	1
ID=gene-Tb927.4.3020	1
ID=gene-Tb927.4.3030	1
ID=gene-Tb927.4.3050	1
ID=gene-Tb927.4.3060	1
ID=gene-Tb927.4.3070	1
ID=gene-Tb927.4.3080	1
ID=gene-Tb927.4.3090	1
ID=gene-Tb927.4.3100	1
ID=gene-Tb927.4.3110	1
ID=gene-Tb927.4.3120	1
ID=gene-Tb927.4.3130	1
ID=gene-Tb927.4.3140	1
ID=gene-Tb927.4.3150	1
ID=gene-Tb927.4.3160	1
ID=gene-Tb927.4.3170	1
ID=gene-Tb927.4.3294	1
ID=gene-Tb927.4.3290	1
ID=gene-Tb927.4.3298	1
ID=gene-Tb927.4.3292	1
ID=gene-Tb927.4.3296	1
ID=gene-Tb927.4.3300	1
ID=gene-Tb927.4.3310	1
ID=gene-Tb927.4.3330	1
ID=gene-Tb927.4.3340	1
ID=gene-Tb927.4.3350	1
ID=gene-Tb927.4.3360	1
ID=gene-Tb927.4.3370	1
ID=gene-Tb927.4.3380	1
ID=gene-Tb927.4.3390	1
ID=gene-Tb927.4.3400	1
ID=gene-Tb927.4.3410	1
ID=gene-Tb927.4.3420	1
ID=gene-Tb927.4.3430	1
ID=gene-Tb927.4.3440	1
ID=gene-Tb927.4.3450	1
ID=gene-Tb927.4.3470	1
ID=gene-Tb927.4.3480	1
ID=gene-Tb927.4.3500	1
ID=gene-Tb927.4.3530	1
ID=gene-Tb927.4.3540	1
ID=gene-Tb927.4.3550	1
ID=gene-Tb927.4.3570	1
ID=gene-Tb927.4.3580	1
ID=gene-Tb927.4.3590	1
ID=gene-Tb927.4.3600	1
ID=gene-Tb927.4.3610	1
ID=gene-Tb927.4.3650	1
ID=gene-Tb927.4.3660	1
ID=gene-Tb927.4.3670	1
ID=gene-Tb927.4.3680	1
ID=gene-Tb927.4.3690	1
ID=gene-Tb927.4.3700	1
ID=gene-Tb927.4.3730	1
ID=gene-Tb927.4.3740	1
ID=gene-Tb927.4.3750	1
ID=gene-Tb927.4.3760	1
ID=gene-Tb927.4.3780	1
ID=gene-Tb927.4.3790	1
ID=gene-Tb927.4.3800	1
ID=gene-Tb927.4.3810	1
ID=gene-Tb927.4.3820	1
ID=gene-Tb927.4.3850	1
ID=gene-Tb927.4.3860	1
ID=gene-Tb927.4.3870	1
ID=gene-Tb927.4.3880	1
ID=gene-Tb927.4.3890	1
ID=gene-Tb927.4.3900	1
ID=gene-Tb927.4.3910	1
ID=gene-Tb927.4.3920	1
ID=gene-Tb927.4.3930	1
ID=gene-Tb927.4.3950	1
ID=gene-Tb927.4.3980	1
ID=gene-Tb927.4.4040	1
ID=gene-Tb927.4.4050	1
ID=gene-Tb927.4.4060	1
ID=gene-Tb927.4.4070	1
ID=gene-Tb927.4.4080	1
ID=gene-Tb927.4.4100	1
ID=gene-Tb927.4.4110	1
ID=gene-Tb927.4.4130	1
ID=gene-Tb927.4.4140	1
ID=gene-Tb927.4.4150	1
ID=gene-Tb927.4.4160	1
ID=gene-Tb927.4.4180	1
ID=gene-Tb927.4.4200	1
ID=gene-Tb927.4.4210	1
ID=gene-Tb927.4.4220	1
ID=gene-Tb927.4.4230	1
ID=gene-Tb927.4.4250	1
ID=gene-Tb927.4.4260	1
ID=gene-Tb927.4.4270	1
ID=gene-Tb927.4.4280	1
ID=gene-Tb927.4.4300	1
ID=gene-Tb927.4.4310	1
ID=gene-Tb927.4.4320	1
ID=gene-Tb927.4.4330	1
ID=gene-Tb927.4.4350	1
ID=gene-Tb927.4.4370	1
ID=gene-Tb927.4.4380	1
ID=gene-Tb927.4.4400	1
ID=gene-Tb927.4.4410	1
ID=gene-Tb927.4.4430	1
ID=gene-Tb927.4.4440	1
ID=gene-Tb927.4.4450	1
ID=gene-Tb927.4.4460	1
ID=gene-Tb927.4.4470	1
ID=gene-Tb927.4.4480	1
ID=gene-Tb927.4.4490	1
ID=gene-Tb927.4.4500	1
ID=gene-Tb927.4.4510	1
ID=gene-Tb927.4.4530	1
ID=gene-Tb927.4.4540	1
ID=gene-Tb927.4.4550	1
ID=gene-Tb927.4.4560	1
ID=gene-Tb927.4.4570	1
ID=gene-Tb927.4.4580	1
ID=gene-Tb927.4.4590	1
ID=gene-Tb927.4.4600	1
ID=gene-Tb927.4.4610	1
ID=gene-Tb927.4.4620	1
ID=gene-Tb927.4.4630	1
ID=gene-Tb927.4.4663	1
ID=gene-Tb927.4.4680	1
ID=gene-Tb927.4.4700	1
ID=gene-Tb927.4.4710	1
ID=gene-Tb927.4.4720	1
ID=gene-Tb927.4.4730	1
ID=gene-Tb927.4.4740	1
ID=gene-Tb927.4.4750	1
ID=gene-Tb927.4.4810	1
ID=gene-Tb927.4.4820	1
ID=gene-Tb927.4.4830	1
ID=gene-Tb927.4.4840	1
ID=gene-Tb927.4.4850	1
ID=gene-Tb927.4.4860	1
ID=gene-Tb927.4.4870	1
ID=gene-Tb927.4.4880	1
ID=gene-Tb927.4.4890	1
ID=gene-Tb927.4.4900	1
ID=gene-Tb927.4.4910	1
ID=gene-Tb927.4.4920	1
ID=gene-Tb927.4.4930	1
ID=gene-Tb927.4.4950	1
ID=gene-Tb927.4.4970	1
ID=gene-Tb927.4.4990	1
ID=gene-Tb927.4.5000	1
ID=gene-Tb927.4.5010	1
ID=gene-Tb927.4.5020	1
ID=gene-Tb927.4.5030	1
ID=gene-Tb927.4.5070	1
ID=gene-Tb927.4.5080	1
ID=gene-Tb927.4.5090	1
ID=gene-Tb927.4.5100	1
ID=gene-Tb927.4.5110	1
ID=gene-Tb927.4.5120	1
ID=gene-Tb927.4.5130	1
ID=gene-Tb927.4.5140	1
ID=gene-Tb927.4.5150	1
ID=gene-Tb927.4.5160	1
ID=gene-Tb927.4.5170	1
ID=gene-Tb927.4.5180	1
ID=gene-Tb927.4.5190	1
ID=gene-Tb927.4.5200	1
ID=gene-Tb927.4.5220	1
ID=gene-Tb927.4.5230	1
ID=gene-Tb927.4.5270	1
ID=gene-Tb927.4.5310	1
ID=gene-Tb927.4.5320	1
ID=gene-Tb927.4.5330	1
ID=gene-Tb927.4.5340	1
ID=gene-Tb927.4.5380	1
ID=gene-Tb927.4.5390	1
ID=gene-Tb927.4.5410	1
ID=gene-Tb927.4.5420	1
ID=gene-Tb927.4.5440	1
ID=gene-Tb927.4.5460	1
ID=gene-Tb927.4.5530	1
ID=gene-Tb927.4.5560	1
ID=gene-Tb927.5.320	1
ID=gene-Tb927.5.330	1
ID=gene-Tb927.5.350	1
ID=gene-Tb927.5.360	1
ID=gene-Tb927.5.370	1
ID=gene-Tb927.5.380	1
ID=gene-Tb927.5.390	1
ID=gene-Tb927.5.400	1
ID=gene-Tb927.5.440	1
ID=gene-Tb927.5.445	1
ID=gene-Tb927.5.450	1
ID=gene-Tb927.5.490	1
ID=gene-Tb927.5.500	1
ID=gene-Tb927.5.510	1
ID=gene-Tb927.5.520	1
ID=gene-Tb927.5.530	1
ID=gene-Tb927.5.550	1
ID=gene-Tb927.5.560	1
ID=gene-Tb927.5.570	1
ID=gene-Tb927.5.590	1
ID=gene-Tb927.5.620	1
ID=gene-Tb927.5.640	1
ID=gene-Tb927.5.650	1
ID=gene-Tb927.5.660	1
ID=gene-Tb927.5.670	1
ID=gene-Tb927.5.700	1
ID=gene-Tb927.5.710	1
ID=gene-Tb927.5.720	1
ID=gene-Tb927.5.740	1
ID=gene-Tb927.5.750	1
ID=gene-Tb927.5.760	1
ID=gene-Tb927.5.770	1
ID=gene-Tb927.5.780	1
ID=gene-Tb927.5.790	1
ID=gene-Tb927.5.820	1
ID=gene-Tb927.5.830	1
ID=gene-Tb927.5.840	1
ID=gene-Tb927.5.850	1
ID=gene-Tb927.5.860	1
ID=gene-Tb927.5.890	1
ID=gene-Tb927.5.900	1
ID=gene-Tb927.5.910	1
ID=gene-Tb927.5.930	1
ID=gene-Tb927.5.940	1
ID=gene-Tb927.5.950	1
ID=gene-Tb927.5.960	1
ID=gene-Tb927.5.980	1
ID=gene-Tb927.5.1000	1
ID=gene-Tb927.5.1010	1
ID=gene-Tb927.5.1020	1
ID=gene-Tb927.5.1030	1
ID=gene-Tb927.5.1070	1
ID=gene-Tb927.5.1080	1
ID=gene-Tb927.5.1090	1
ID=gene-Tb927.5.1100	1
ID=gene-Tb927.5.1110	1
ID=gene-Tb927.5.1120	1
ID=gene-Tb927.5.1140	1
ID=gene-Tb927.5.1150	1
ID=gene-Tb927.5.1160	1
ID=gene-Tb927.5.1170	1
ID=gene-Tb927.5.1180	1
ID=gene-Tb927.5.1190	1
ID=gene-Tb927.5.1210	1
ID=gene-Tb927.5.1230	1
ID=gene-Tb927.5.1240	1
ID=gene-Tb927.5.1250	1
ID=gene-Tb927.5.1260	1
ID=gene-Tb927.5.1280	1
ID=gene-Tb927.5.1290	1
ID=gene-Tb927.5.1300	1
ID=gene-Tb927.5.1310	1
ID=gene-Tb927.5.1320	1
ID=gene-Tb927.5.1330	1
ID=gene-Tb927.5.1340	1
ID=gene-Tb927.5.1370	1
ID=gene-Tb927.5.1380	1
ID=gene-Tb927.5.1450	1
ID=gene-Tb927.5.1460	1
ID=gene-Tb927.5.1470	1
ID=gene-Tb927.5.1480	1
ID=gene-Tb927.5.1490	1
ID=gene-Tb927.5.1500	1
ID=gene-Tb927.5.1510	1
ID=gene-Tb927.5.1520	1
ID=gene-Tb927.5.1540	1
ID=gene-Tb927.5.1550	1
ID=gene-Tb927.5.1560	1
ID=gene-Tb927.5.1570	1
ID=gene-Tb927.5.1580	1
ID=gene-Tb927.5.1600	1
ID=gene-Tb927.5.1610	1
ID=gene-Tb927.5.1630	1
ID=gene-Tb927.5.1640	1
ID=gene-Tb927.5.1670	1
ID=gene-Tb927.5.1680	1
ID=gene-Tb927.5.1690	1
ID=gene-Tb927.5.1700	1
ID=gene-Tb927.5.1710	1
ID=gene-Tb927.5.1720	1
ID=gene-Tb927.5.1750	1
ID=gene-Tb927.5.1760	1
ID=gene-Tb927.5.1770	1
ID=gene-Tb927.5.1780	1
ID=gene-Tb927.5.1790	1
ID=gene-Tb927.5.1810	1
ID=gene-Tb927.5.1820	1
ID=gene-Tb927.5.1830	1
ID=gene-Tb927.5.1840	1
ID=gene-Tb927.5.1850	1
ID=gene-Tb927.5.1860	1
ID=gene-Tb927.5.1870	1
ID=gene-Tb927.5.1890	1
ID=gene-Tb927.5.1900	1
ID=gene-Tb927.5.1910	1
ID=gene-Tb927.5.1920	1
ID=gene-Tb927.5.1950	1
ID=gene-Tb927.5.1960	1
ID=gene-Tb927.5.1970	1
ID=gene-Tb927.5.1980	1
ID=gene-Tb927.5.2010	1
ID=gene-Tb927.5.2020	1
ID=gene-Tb927.5.2030	1
ID=gene-Tb927.5.2035	1
ID=gene-Tb927.5.2040	1
ID=gene-Tb927.5.2050	1
ID=gene-Tb927.5.2060	1
ID=gene-Tb927.5.2070	1
ID=gene-Tb927.5.2080	1
ID=gene-Tb927.5.2090	1
ID=gene-Tb927.5.2100	1
ID=gene-Tb927.5.2110	1
ID=gene-Tb927.5.2120	1
ID=gene-Tb927.5.2130	1
ID=gene-Tb927.5.2140	1
ID=gene-Tb927.5.2160	1
ID=gene-Tb927.5.2170	1
ID=gene-Tb927.5.2180	1
ID=gene-Tb927.5.2190	1
ID=gene-Tb927.5.2200	1
ID=gene-Tb927.5.2210	1
ID=gene-Tb927.5.2220	1
ID=gene-Tb927.5.2230	1
ID=gene-Tb927.5.2240	1
ID=gene-Tb927.5.2250	1
ID=gene-Tb927.5.2260	1
ID=gene-Tb927.5.2280	1
ID=gene-Tb927.5.2290	1
ID=gene-Tb927.5.2300	1
ID=gene-Tb927.5.2310	1
ID=gene-Tb927.5.2320	1
ID=gene-Tb927.5.2330	1
ID=gene-Tb927.5.2340	1
ID=gene-Tb927.5.2400	1
ID=gene-Tb927.5.2410	1
ID=gene-Tb927.5.2420	1
ID=gene-Tb927.5.2460	1
ID=gene-Tb927.5.2500	1
ID=gene-Tb927.5.2510	1
ID=gene-Tb927.5.2520	1
ID=gene-Tb927.5.2530	1
ID=gene-Tb927.5.2560	1
ID=gene-Tb927.5.2570	1
ID=gene-Tb927.5.2600	1
ID=gene-Tb927.5.2620	1
ID=gene-Tb927.5.2630	1
ID=gene-Tb927.5.2660	1
ID=gene-Tb927.5.2680	1
ID=gene-Tb927.5.2690	1
ID=gene-Tb927.5.2700	1
ID=gene-Tb927.5.2710	1
ID=gene-Tb927.5.2750	1
ID=gene-Tb927.5.2760	1
ID=gene-Tb927.5.2765	1
ID=gene-Tb927.5.2770	1
ID=gene-Tb927.5.2780	1
ID=gene-Tb927.5.2790	1
ID=gene-Tb927.5.2800	1
ID=gene-Tb927.5.2820	1
ID=gene-Tb927.5.2830	1
ID=gene-Tb927.5.2850	1
ID=gene-Tb927.5.2860	1
ID=gene-Tb927.5.2870	1
ID=gene-Tb927.5.2890	1
ID=gene-Tb927.5.2900	1
ID=gene-Tb927.5.2930	1
ID=gene-Tb927.5.2940	1
ID=gene-Tb927.5.2950	1
ID=gene-Tb927.5.2960	1
ID=gene-Tb927.5.2970	1
ID=gene-Tb927.5.2980	1
ID=gene-Tb927.5.2990	1
ID=gene-Tb927.5.3000	1
ID=gene-Tb927.5.3010	1
ID=gene-Tb927.5.3020	1
ID=gene-Tb927.5.3030	1
ID=gene-Tb927.5.3040	1
ID=gene-Tb927.5.3050	1
ID=gene-Tb927.5.3070	1
ID=gene-Tb927.5.3080	1
ID=gene-Tb927.5.3090	1
ID=gene-Tb927.5.3110	1
ID=gene-Tb927.5.3120	1
ID=gene-Tb927.5.3130	1
ID=gene-Tb927.5.3140	1
ID=gene-Tb927.5.3150	1
ID=gene-Tb927.5.3160	1
ID=gene-Tb927.5.3170	1
ID=gene-Tb927.5.3180	1
ID=gene-Tb927.5.3210	1
ID=gene-Tb927.5.3220	1
ID=gene-Tb927.5.3230	1
ID=gene-Tb927.5.3240	1
ID=gene-Tb927.5.3250	1
ID=gene-Tb927.5.3260	1
ID=gene-Tb927.5.3280	1
ID=gene-Tb927.5.3290	1
ID=gene-Tb927.5.3300	1
ID=gene-Tb927.5.3320	1
ID=gene-Tb927.5.3330	1
ID=gene-Tb927.5.3350	1
ID=gene-Tb927.5.3360	1
ID=gene-Tb927.5.3370	1
ID=gene-Tb927.5.3400	1
ID=gene-Tb927.5.3410	1
ID=gene-Tb927.5.3420	1
ID=gene-Tb927.5.3430	1
ID=gene-Tb927.5.3450	1
ID=gene-Tb927.5.3480	1
ID=gene-Tb927.5.3510	1
ID=gene-Tb927.5.3530	1
ID=gene-Tb927.5.3540	1
ID=gene-Tb927.5.3560	1
ID=gene-Tb927.5.3580	1
ID=gene-Tb927.5.3600	1
ID=gene-Tb927.5.3610	1
ID=gene-Tb927.5.3620	1
ID=gene-Tb927.5.3650	1
ID=gene-Tb927.5.3660	1
ID=gene-Tb927.5.3670	1
ID=gene-Tb927.5.3690	1
ID=gene-Tb927.5.3700	1
ID=gene-Tb927.5.3710	1
ID=gene-Tb927.5.3720	1
ID=gene-Tb927.5.3730	1
ID=gene-Tb927.5.3740	1
ID=gene-Tb927.5.3750	1
ID=gene-Tb927.5.3760	1
ID=gene-Tb927.5.3780	1
ID=gene-Tb927.5.3800	1
ID=gene-Tb927.5.3810	1
ID=gene-Tb927.5.3820	1
ID=gene-Tb927.5.3830	1
ID=gene-Tb927.5.3840	1
ID=gene-Tb927.5.3850	1
ID=gene-Tb927.5.3860	1
ID=gene-Tb927.5.3870	1
ID=gene-Tb927.5.3880	1
ID=gene-Tb927.5.3890	1
ID=gene-Tb927.5.3900	1
ID=gene-Tb927.5.3910	1
ID=gene-Tb927.5.3920	1
ID=gene-Tb927.5.3930	1
ID=gene-Tb927.5.3940	1
ID=gene-Tb927.5.3950	1
ID=gene-Tb927.5.3960	1
ID=gene-Tb927.5.3990	1
ID=gene-Tb927.5.4000	1
ID=gene-Tb927.5.4020	1
ID=gene-Tb927.5.4040	1
ID=gene-Tb927.5.4060	1
ID=gene-Tb927.5.4070	1
ID=gene-Tb927.5.4080	1
ID=gene-Tb927.5.4090	1
ID=gene-Tb927.5.4100	1
ID=gene-Tb927.5.4110	1
ID=gene-Tb927.5.4130	1
ID=gene-Tb927.5.4140	1
ID=gene-Tb927.5.4150	1
ID=gene-Tb927.5.4160	1
ID=gene-Tb927.5.4170	1
ID=gene-Tb927.5.4180	1
ID=gene-Tb927.5.4190	1
ID=gene-Tb927.5.4200	1
ID=gene-Tb927.5.4210	1
ID=gene-Tb927.5.4220	1
ID=gene-Tb927.5.4230	1
ID=gene-Tb927.5.4240	1
ID=gene-Tb927.5.4250	1
ID=gene-Tb927.5.4270	1
ID=gene-Tb927.5.4280	1
ID=gene-Tb927.5.4290	1
ID=gene-Tb927.5.4300	1
ID=gene-Tb927.5.4320	1
ID=gene-Tb927.5.4330	1
ID=gene-Tb927.5.4340	1
ID=gene-Tb927.5.4350	1
ID=gene-Tb927.5.4360	1
ID=gene-Tb927.5.4380	1
ID=gene-Tb927.5.4400	1
ID=gene-Tb927.5.4420	1
ID=gene-Tb927.5.4430	1
ID=gene-Tb927.5.4460	1
ID=gene-Tb927.5.4470	1
ID=gene-Tb927.5.4540	1
ID=gene-Tb927.5.4550	1
ID=gene-Tb927.5.4560	1
ID=gene-Tb927.5.4570	1
ID=gene-Tb927.5.4580	1
ID=gene-Tb927.5.4600	1
ID=gene-Tb927.5.4690	1
ID=gene-Tb927.5.4730	1
ID=gene-Tb927.5.4770	1
ID=gene-Tb927.5.4950	1
ID=gene-Tb927.5.5080	1
ID=gene-Tb927.5.5240	1
ID=gene-Tb927.6.110	1
ID=gene-Tb927.6.170	1
ID=gene-Tb927.6.180	1
ID=gene-Tb927.6.181	1
ID=gene-Tb927.6.183	1
ID=gene-Tb927.6.185	1
ID=gene-Tb927.6.187	1
ID=gene-Tb927.6.190	1
ID=gene-Tb927.6.200	1
ID=gene-Tb927.6.280	1
ID=gene-Tb927.6.300	1
ID=gene-Tb927.6.310	1
ID=gene-Tb927.6.330	1
ID=gene-Tb927.6.350	1
ID=gene-Tb927.6.400	1
ID=gene-Tb927.6.410	1
ID=gene-Tb927.6.430	1
ID=gene-Tb927.6.440	1
ID=gene-Tb927.6.450	1
ID=gene-Tb927.6.480	1
ID=gene-Tb927.6.510	1
ID=gene-Tb927.6.560	1
ID=gene-Tb927.6.570	1
ID=gene-Tb927.6.580	1
ID=gene-Tb927.6.600	1
ID=gene-Tb927.6.610	1
ID=gene-Tb927.6.620	1
ID=gene-Tb927.6.630	1
ID=gene-Tb927.6.640	1
ID=gene-Tb927.6.650	1
ID=gene-Tb927.6.660	1
ID=gene-Tb927.6.670	1
ID=gene-Tb927.6.690	1
ID=gene-Tb927.6.700	1
ID=gene-Tb927.6.710	1
ID=gene-Tb927.6.730	1
ID=gene-Tb927.6.740	1
ID=gene-Tb927.6.760	1
ID=gene-Tb927.6.770	1
ID=gene-Tb927.6.780	1
ID=gene-Tb927.6.790	1
ID=gene-Tb927.6.800	1
ID=gene-Tb927.6.810	1
ID=gene-Tb927.6.820	1
ID=gene-Tb927.6.830	1
ID=gene-Tb927.6.840	1
ID=gene-Tb927.6.850	1
